iteration,current_score,best_score,tabu_list_size,best_mood_fit,best_smoothness,best_diversity,best_popularity,best_duration_fit
217,0.9391689562615867,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
218,0.937743063003591,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
219,0.9396225110427708,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
220,0.941652639289166,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
221,0.9391096695159519,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
222,0.9112444240431404,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
223,0.9194033582530565,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
224,0.9277494000726669,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
225,0.9351164298714415,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
226,0.9364010953924606,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
227,0.9355268740689312,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
228,0.9362967230955952,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
229,0.9359001647312417,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
230,0.9344192250082959,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
231,0.9356394646219439,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
232,0.9350686984895056,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
233,0.9365301973728547,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
234,0.936953518075806,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
235,0.9371658155757701,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
236,0.9371406268474677,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
237,0.9370763602969001,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
238,0.9360339504989483,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
239,0.9365781158978527,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
240,0.9366648735445245,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
241,0.9363582387852716,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
242,0.9362414657952589,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
243,0.9375003576730622,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
244,0.9363091247404125,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
245,0.936041018558782,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
246,0.9345756774468108,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
247,0.9353847973237723,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
248,0.9349039978294347,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
249,0.9355259490213047,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
250,0.9344213037641613,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
251,0.9344883292505359,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
252,0.9338979110626738,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
253,0.9355099855337781,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
254,0.9353743676047276,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
255,0.9365434222796502,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
256,0.93612526838525,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
257,0.9369235091839986,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
258,0.9375735285372373,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
259,0.9366980228035557,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
260,0.9377129103845275,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
261,0.9373633373117181,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
262,0.938825711468452,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
263,0.9362608339173167,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
264,0.9366802753719607,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
265,0.9366435224596743,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
266,0.9354377168486835,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
267,0.9360723046195814,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
268,0.9353917055999735,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
269,0.9352374595605056,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
270,0.9345764267045044,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
271,0.9341405769473577,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
272,0.9332395933095509,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
273,0.9336830207218316,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
274,0.9347006260730572,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
275,0.9348065974453424,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
276,0.9374490842721356,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
277,0.9365116579481031,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
278,0.9381758254477857,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
279,0.9376345097269742,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
280,0.9372314371779547,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
281,0.9374732251191311,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
282,0.9372686953222051,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
283,0.93875646346849,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
284,0.9383798471824902,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
285,0.9382909785421395,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
286,0.9378709776008082,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
287,0.9373480604358572,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
288,0.9370162502875083,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
289,0.9363712775648987,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
290,0.9357063339882914,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
291,0.9366842471859385,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
292,0.9372185040835131,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
293,0.9363500065254637,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
294,0.9375758711410467,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
295,0.9372067463293168,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
296,0.9382302906128567,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
297,0.9386295861107927,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
298,0.9384244691861281,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
299,0.9380663144929172,0.9423313863100219,30,0.9498351793632352,0.9620644736842106,0.9936693588925177,0.7075,0.9988908333333335
